Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
22206,Recordati SpA,Italy,,public," Benchmark, Italy, MSCI ACWI",Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General, REC IM, Investor,REC.MI,2019,7728827777,,544364000,1481848000,1044947000,368825000,EUR,141384000,46539000,-7973000,2808930000,1610119000,38566000,1100553000,1198811000
22216,Danieli & C Officine Meccaniche S.p.A.,Italy,,public," Continuity Climate Change, Italy",Industrial machinery,Powered machinery,Manufacturing,General, DAN IM, Investor,DAN.MI,2019,1218639076,,201570000,2383642000,715396000,62886000,EUR,990441000,581015000,-565228000,5075230000,3138601000,15787000,601713000,1936629000
22221,BPER Banca,Italy,,public, Italy,Banks,Financial services,Services,General, BPE IM, Investor,BPE.MI,2019,2218177132,,808920000,2494142000,2494142000,379583000,EUR,1822911000,0,19402440000,79033498000,73741951000,19402440000,8508686000,5291547000
22228,"Toyo Ink SC Holdings Co., Ltd.",Japan,,public," Continuity Climate Change, Environmental",Specialty chemicals,Chemicals,Materials,Chemicals, 4634 JP," Investor, Supply Chain",4634.T,2019,155760801000,,23577000000,279892000000,60333000000,8509000000,JPY,56691000000,29000000,61042000000,376130000000,149239000000,61071000000,57775000000,226891000000
22231,"TS Tech Co.,Ltd.",Japan,,public," Continuity Climate Change, Japan",Furniture,Leisure & home manufacturing,Manufacturing,General, 7313 JP," Investor, Supply Chain",7313.T,2019,232889725000,,41337000000,359682000000,59375000000,15064000000,JPY,149628000000,11540000000,25013000000,341820000000,67269000000,21903000000,75000000,274551000000
22238,Nifco Inc.,Japan,,public," Continuity Climate Change, Japan",Fabricated metal components,Metal products manufacturing,Manufacturing,General, 7988 JP," Investor, Supply Chain",7988.T,2019,305316000000,,46154000000,288012000000,78074000000,18321000000,JPY,90115000000,547000000,7233000000,304184000000,135397000000,4672000000,81545000000,168787000000
22241,Meiji Holdings Co Ltd,Japan,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, Japan, MSCI ACWI",Dairy & egg products,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", 2269 JP, Investor,2269.T,2019,535300920000,,149035000000,1252706000000,462523000000,67318000000,JPY,37446000000,-22606000000,107204000000,998637000000,401073000000,84598000000,106764000000,597564000000
22242,"MEGMILK SNOW BRAND Co.,Ltd.",Japan,,public," Continuity Climate Change, Environmental, Japan",Dairy & egg products,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", 2270 JP, Investor,2270.T,2019,168690988396,,36274000000,613405000000,143196000000,12165000000,JPY,15536000000,-6674000000,41481000000,370434000000,192341000000,34807000000,69391000000,178093000000
22243,Nabtesco Corporation,Japan,,public," Benchmark, Continuity Climate Change, Japan, MSCI ACWI",Industrial machinery,Powered machinery,Manufacturing,General, 6268 JP," Investor, Supply Chain",6268.T,2019,405235475000,,42043000000,289808000000,77703000000,17931000000,JPY,58686000000,4752000000,38410000000,344558000000,145425000000,43162000000,52740000000,199133000000
22244,Meidensha Corporation,Japan,,public, Self selected companies climate change,Industrial machinery,Powered machinery,Manufacturing,General, 6508 JP," Investor, Supply Chain",6508.T,2019,109886140000,,22524000000,255748000000,63107000000,8208000000,JPY,13272000000,-2209000000,16313000000,270410000000,180294000000,14104000000,45994000000,90116000000
22249,"CyberAgent, Inc.",Japan,,public," Benchmark, Continuity Climate Change, Japan, MSCI ACWI",Marketing,Web & marketing services,Services,General, 4751 JP, Investor,4751.T,2019,480722740330,,39336000000,453611000000,133300000000,6063000000,JPY,84565000000,14239000000,-6029000000,224876000000,114525000000,8210000000,41457000000,110351000000
22257,Ted Baker Plc,United Kingdom of Great Britain and Northern Ireland,,public," Continuity Climate Change, FTSE 250, FTSE 350, FTSE 725",Apparel stores,Discretionary retail,Retail,General, TED LN, Investor,TED.L,2019,,,79900000,617442000,360095000,40728000,GBP,14654000,0,0,504590000,259872000,1874000,138496000,244718000
22258,Ebara Corporation,Japan,,public," Continuity Climate Change, Japan",Industrial machinery,Powered machinery,Manufacturing,General, 6361 JP," Investor, Supply Chain",6361.T,2019,316286112975,,52152000000,522424000000,136688000000,23358000000,JPY,94014000000,1097000000,18569000000,595239000000,303412000000,19666000000,79305000000,291827000000
22259,DISCO Corporation,Japan,,public," Benchmark, Continuity Climate Change, Japan, MSCI ACWI",Industrial machinery,Powered machinery,Manufacturing,General, 6146 JP," Investor, Supply Chain",6146.T,2019,310626853600,,43147000000,141083000000,84793000000,27653000000,JPY,87909000000,-3440000000,5547000000,274325000000,47437000000,2107000000,0,226888000000
22264,"Electric Power Development Co.,Ltd (J-POWER)",Japan,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, Japan, MSCI ACWI",Coal generation,Thermal power generation,Power generation,Electric utilities, 9513 JP, Investor,9513.T,2019,484528056000,,187386000000,913774000000,83638000000,42277000000,JPY,159325000000,-28914000000,317620000000,2805390000000,1948005000000,288706000000,1648545000000,857385000000
22273,Tokyo Century Corporation,Japan,,public," Benchmark, Continuity Climate Change, Japan, MSCI ACWI",Vehicles & machinery rental & leasing,"Trading, wholesale, distribution, rental & leasing",Retail,General, 8439 JP," Investor, Supply Chain",8439.T,2019,178537612500,,260857000000,1166599000000,207930000000,56303000000,JPY,259652000000,282853000000,162706000000,5608556000000,4948413000000,97714000000,4214048000000,660143000000
22274,Coca-Cola Bottlers Japan Holdings Inc.,Japan,,public," Benchmark, Continuity Climate Change, Japan, MSCI ACWI",Non-alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", 2579 JP, Investor,2579.T,2019,500574223000,,2707000000,914783000000,441060000000,-57895000000,JPY,113825000000,752000000,33057000000,952444000000,445953000000,33809000000,246520000000,506491000000
22287,Vopak,Netherlands,,public," Benchmark, Benelux, CCGR1800, Continuity Climate Change, MSCI ACWI",Oil & gas pipelines & storage,Oil & gas storage & transportation,Fossil Fuels,Oil & gas, VPK NA," Investor, Supply Chain",VPK.AS,2019,6168137805,,702500000,1252600000,466400000,571000000,EUR,94500000,0,1437500000,6518200000,3323100000,1437500000,2429800000,3195100000
22295,Metsä Board Corporation,Finland,,public," Continuity Climate Change, Nordic",Paper packaging,Paper products & packaging,Manufacturing,Paper & forestry, METSB FH," Investor, Supply Chain",METSB.HE,2019,1944000000,,260000000,1931800000,469700000,144600000,EUR,134200000,-4500000,652000000,2270400000,932400000,647500000,443300000,1338000000
22298,Investment AB Latour,Sweden,,public," Continuity Climate Change, Nordic",Plastic products,Plastic product manufacturing,Manufacturing,General, LATOB SS, Investor,LATOB.ST,2019,,,,,,,EUR,,,,,,,,
22331,T Mobile USA inc,United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, FTSE All-World, Global 500, MSCI ACWI",Telecommunications services,"Media, telecommunications & data center services",Services,General, TMUS US, Investor,TMUS,2019,67295988431,53000,12354000000,44998000000,26477000000,3468000000,USD,1528000000,0,1583000000,86921000000,58132000000,1583000000,26112000000,28789000000
22340,ICL,Israel,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, MSCI ACWI",Non-nitrogenous fertilizers,Chemicals,Materials,Chemicals, ICL IT," Investor, Supply Chain",ICL.TA,2019,20802600000,,1291000000,5271000000,1817000000,475000000,USD,95000000,96000000,140000000,9173000000,5112000000,236000000,2601000000,4061000000
22350,Anheuser Busch InBev,Belgium,,public," Benchmark, Benelux, CCGR1800, Continuity Climate Change, Environmental, Euro, FTSE All-World, Global 500, MSCI ACWI",Alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", ABI BB," Investor, Supply Chain",ABI.BR,2019,142466454292,,22153000000,52329000000,31967000000,9171000000,USD,7238000000,92000000,5971000000,236648000000,152095000000,6063000000,103041000000,84553000000
22352,State Bank of India,India,,public," Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, Global 500, India, MSCI ACWI",Asset managers,Financial services,Services,General, SBIN IN, Investor,SBIN.BO,2019,2977748244285,,370076633000,1958040940000,1958040940000,197678022000,INR,4175541798000,-12157716175000,12282842777000,41974923443000,39384883981000,125126602000,3248086826000,2590039462000
22360,The J.M. Smucker Company,United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, MSCI ACWI, S&P 500",Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", SJM US," Investor, Supply Chain",SJM,2019,11808342000,7400,1625000000,7838000000,2915700000,514400000,USD,101300000,0,-1398600000,16711300000,8740800000,-1398600000,5910800000,7970500000
22367,DOF ASA,Norway,,public, Self selected companies climate change,Marine freight,Marine transport,Transportation services,Transport services, DOF NO, Investor,DOF.OL,2019,,,2015000000,6276000000,4432000000,-2881000000,NOK,1179000000,0,1806000000,23464000000,20012000000,1806000000,18413000000,3452000000
22369,Dampskibsselskabet NORDEN A/S,Denmark,,public," Continuity Climate Change, Nordic",Marine freight,Marine transport,Transportation services,Transport services, DNORD DC, Investor,DNORD.CO,2019,4116652452,,222400000,2583900000,121800000,19200000,USD,209300000,-195132700,207032700,1742400000,883400000,11900000,633800000,859000000
22370,JC Penney Co Inc,United States of America,,public," CCGR1800, Continuity Climate Change",Department stores,Discretionary retail,Retail,General, 79281Z US, Investor,79281Z,2019,,,,,,,USD,,,,,,,,
22372,Cargotec Corporation,Finland,,public," Continuity Climate Change, Nordic","Agriculture, construction & mining machinery",Powered machinery,Manufacturing,General, CGCBV FH, Investor,CGCBV.HE,2019,1947572121,,397400000,3683400000,873100000,89400000,EUR,420200000,-29100000,150200000,4227400000,2800100000,121100000,1224400000,1427300000
22373,"Interpublic Group of Companies, Inc.",United States of America,,public," Benchmark, Continuity Climate Change, MSCI ACWI, S&P 500",Marketing,Web & marketing services,Services,General, IPG US," Investor, Supply Chain",IPG,2019,8955870000,54300,1390000000,10221300000,1492200000,656000000,USD,1192200000,0,0,17751900000,14761600000,0,5023100000,2990300000
22379,BillerudKorsnäs,Sweden,,public," Continuity Climate Change, Environmental, Nordic",Paper packaging,Paper products & packaging,Manufacturing,Paper & forestry, BILL SS, Investor,BILL.ST,2019,24561894581,,3131000000,24445000000,11438000000,1011000000,SEK,3450000000,-42000000,1155000000,36924000000,17462000000,1113000000,8075000000,19462000000
22383,Alk-Abello A/S,Denmark,,public, Nordic,Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General, ALKB DC, Investor,ALKB.CO,2019,,,,,,,SEK,,,,,,,,
22416,UBS,Switzerland,,public," Benchmark, CCGR1800, Continuity Climate Change, DACH, Euro, FTSE All-World, Global 500, MSCI ACWI",Asset managers,Financial services,Services,General, UBSG SW, Investor,UBSG.SW,2019,44276291894,,7511000000,28969000000,28969000000,4304000000,USD,107068000000,6345000000,200549000000,972183000000,917476000000,206894000000,177306000000,54707000000
22499,Intercontinental Hotels Group,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, CCGR1800, Continuity Climate Change, Euro, FTSE 350, FTSE 725, MSCI ACWI",Hotels & lodging,"Bars, hotels & restaurants",Hospitality,General, IHG LN," Investor, Supply Chain",IHG.L,2019,9590489502,,888000000,4627000000,1244000000,385000000,USD,195000000,4000000,390000000,3976000000,5441000000,394000000,2825000000,-1465000000
22507,Hana Financial Group,Republic of Korea,,public," Benchmark, Continuity Climate Change, Emerging Markets, Korea, MSCI ACWI",Asset managers,Financial services,Services,General, 086790 KS, Investor,086790.KS,2019,10892683396800,,4115515000000,9415797000000,9415797000000,2391584000000,KRW,23719300000000,0,88937978000000,421506147000000,66331698000000,88937978000000,66331698000000,28984773000000
22508,Hyundai Glovis Co Ltd,Republic of Korea,,public," Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, Environmental, Korea, MSCI ACWI",Logistics - transport,Intermodal transport & logistics,Transportation services,Transport services, 086280 KS, Investor,086280.KS,2019,5362500000000,,1236537908230,18270050465620,1366476472590,502322562120,KRW,689790083000,835048209630,-97463408320,10129735810030,5459455695590,737584801310,2185002135800,4670280114440
22520,Bolloré SA,France,,public," Benchmark, Continuity Climate Change, Euro, France, MSCI ACWI",Media,"Media, telecommunications & data center services",Services,General, BOL FP," Investor, Supply Chain",BOL.PA,2019,11394883780,,3011400000,24843400000,1483200000,237400000,EUR,2943300000,233100000,11122800000,58169700000,32227600000,11355900000,14000600000,25942100000
22534,Vina Concha y Toro S A,Chile,,public," Benchmark, Continuity Climate Change, Latin America",Alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", CONCHA CI," Investor, Supply Chain",CONCHA.SN,2019,,,,,,,EUR,,,,,,,,
22536,Petrofac,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, Continuity Climate Change, FTSE 250, FTSE 350, FTSE 725",Energy services & equipment,Industrial support services,Services,General, PFC LN, Investor,PFC.L,2019,1232922027,,533000000,5530000000,621000000,73000000,USD,1025000000,50000000,38000000,5976000000,5062000000,88000000,1448000000,914000000
22539,Yit Oyj,Finland,,public," Continuity Climate Change, Nordic",Residential building construction,Construction,Infrastructure,General, YIT FH, Investor,YIT.HE,2019,1271466664,,69800000,3391500000,2662100000,4500000,EUR,131800000,-59000000,308700000,3701700000,2640700000,249700000,1050600000,1061000000
22540,Wallenstam AB,Sweden,,public, Nordic,Real estate owners & developers,Land & property ownership & development,Infrastructure,General, WALLB SS, Investor,WALLB.ST,2019,,,,,,,EUR,,,,,,,,
22566,Tatung Company,"Taiwan, Greater China",,public,,Communications equipment,Electrical & electronic equipment,Manufacturing,General, 2371 TT, Supply Chain,2371.TW,2019,48432524280,,-1770224000,35423015000,2356937000,-9155461000,TWD,10329641000,4806544000,7532596000,118991317000,90335411000,12339140000,48565634000,28655906000
22589,"Shin Zu Shing Co., Ltd.","Taiwan, Greater China",,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General, 3376 TT, Supply Chain,3376.TW,2019,23190975000,,2708333000,11818610000,2788966000,1297956000,TWD,1923198000,4206240000,-4119238000,19527327000,6081726000,87002000,1216735000,13445601000
22591,Powertech Technology Inc,"Taiwan, Greater China",,public," Benchmark, CCGR1800, Continuity Climate Change, MSCI ACWI",Semiconductors,Electrical & electronic equipment,Manufacturing,General, 6239 TT," Investor, Supply Chain",6239.TW,2019,77494001400,,22234843000,66525144000,12676895000,5838650000,TWD,21800048000,620939000,906299000,107145981000,52248018000,1527238000,32578345000,54897963000
