Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
22341,Ecopetrol S.A.,Colombia,,public," Benchmark, CCGR1800, Emerging Markets, Environmental, Global 500, Latin America, MSCI ACWI",Oil & gas extraction,Oil & gas extraction & production,Fossil Fuels,Oil & gas, ECOPETL CB, Investor,ECOPETL,2020,,,,,,,USD,,,,,,,,
22346,BYD,China,,public," Benchmark, CCGR1800, Emerging Markets, Environmental, MSCI ACWI",Automobiles,Transportation equipment,Manufacturing,Transport OEMS, 1211 HK," Investor, Supply Chain",1211.HK,2020,573922012936,,24698098000,156597691000,30346311000,6013963000,CNY,14445030000,24000,7170540000,201017321000,136563409000,7170564000,52282390000,64453912000
22350,Anheuser Busch InBev,Belgium,,public," Benchmark, Benelux, CCGR1800, Continuity Climate Change, Environmental, Euro, FTSE All-World, Global 500, MSCI ACWI, South Africa",Alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", ABI BB," Investor, Supply Chain",ABI.BR,2020,112437934691,,12632000000,46881000000,27247000000,148000000,USD,15168000000,396000000,6280000000,226410000000,148059000000,6676000000,98565000000,78351000000
22352,State Bank of India,India,,public," Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, Environmental, Global 500, India, MSCI ACWI",Banks,Financial services,Services,Financial services, SBIN IN, Investor,SBIN.BO,2020,2452584682537,,395310425000,1873937671000,1873937671000,224054576000,INR,5318004905000,-15817456287000,15951002664000,48456185465000,45604310699000,133546377000,4265687251000,2851874766000
22360,The J.M. Smucker Company,United States of America,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, MSCI ACWI, S&P 500",Animal processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", SJM US," Investor, Supply Chain",SJM,2020,12958760000,7300,1731300000,7801000000,3002000000,779500000,USD,391100000,0,38600000,16970400000,8779500000,38600000,5621300000,8190900000
22365,Jacobs Engineering Group Inc.,United States of America,,public," Benchmark, Continuity Climate Change, MSCI ACWI, S&P 500",Engineering services,Specialized professional services,Services,General, J US," Investor, Supply Chain",J,2020,14161313280,0,685042000,13566975000,2586668000,385883000,USD,862424000,347510000,161300000,12354353000,6498686000,347510000,2576455000,5855667000
22367,DOF ASA,Norway,,public, Self selected companies climate change,Marine freight,Marine transport,Transportation services,Transport services, DOF NO, Investor,DOF.OL,2020,,,3478000000,6212000000,4629000000,-4959000000,NOK,1697000000,0,0,18993000000,19891000000,2336000000,18602000000,-898000000
22370,JC Penney Co Inc,United States of America,,public," CCGR1800, Continuity Climate Change",Department stores,Discretionary retail,Retail,General, 79281Z US, Investor,79281Z,2020,,,,,,,NOK,,,,,,,,
22372,Cargotec Corporation,Finland,,public," Continuity Climate Change, Nordic","Agriculture, construction & mining machinery",Powered machinery,Manufacturing,Capital goods, CGCBV FH, Investor,CGCBV.HE,2020,2198300000,,361100000,3263400000,727900000,8100000,EUR,484800000,-18500000,112800000,3888000000,2586600000,94300000,1183000000,1301400000
22373,"Interpublic Group of Companies, Inc.",United States of America,,public," Benchmark, Continuity Climate Change, MSCI ACWI, S&P 500",Marketing,Web & marketing services,Services,General, IPG US," Investor, Supply Chain",IPG,2020,9208080000,50200,1257900000,9061000000,1351600000,351100000,USD,2509000000,0,0,18042700000,15005700000,0,5175800000,3037000000
22379,BillerudKorsnäs,Sweden,,public," Continuity Climate Change, Environmental, Nordic",Paper packaging,Paper products & packaging,Manufacturing,Paper & forestry, BILL SS," Investor, Supply Chain",BILL.ST,2020,32295057633,,2713000000,23884000000,11332000000,660000000,SEK,3036000000,-25000000,1176000000,36360000000,17066000000,1151000000,7589000000,19294000000
22383,Alk-Abello A/S,Denmark,,public," Continuity Climate Change, Nordic",Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General, ALKB DC, Investor,ALKB.CO,2020,,,,,,,SEK,,,,,,,,
22408,Cleveland-Cliffs Inc.,United States of America,,public," CCGR1800, Environmental",Iron ore mining,Metallic mineral mining,Materials,Metals & mining, CLF US, Investor,CLF,2020,7134400000,25000,313000000,5354000000,252000000,-82000000,USD,112000000,0,105000000,16771000000,14430000000,105000000,5390000000,2350900000
22416,UBS,Switzerland,,public," Benchmark, CCGR1800, Continuity Climate Change, DACH, Euro, FTSE All-World, Global 500, MSCI ACWI",Asset managers,Financial services,Services,Financial services, UBSG SW," Investor, Supply Chain",UBSG.SW,2020,44505294500,,10338000000,33084000000,33084000000,6557000000,USD,158231000000,8258000000,195672000000,1125765000000,1065929000000,203930000000,200475000000,59836000000
22430,Tegma Gestao Logistica SA,Brazil,,public, Brazil,Logistics - transport,Intermodal transport & logistics,Transportation services,Transport services, TGMA3 BZ," Investor, Supply Chain",TGMA3.SA,2020,1578960000,,161503000,1012035000,200135000,73626000,BRL,260387000,-18569000,60617000,1026932000,401293000,42048000,254352000,625639000
22480,Nexen Tire,Republic of Korea,,public, Korea,Tires,Light manufacturing,Manufacturing,General, 002350 KS," Investor, Supply Chain",002350.KS,2020,634286533070,,196206222980,1698127805400,438324086260,-16596314020,KRW,260097881450,185697375000,-66999464840,3541080327480,1994128000390,118697910160,1398010425260,1546952327090
22499,Intercontinental Hotels Group,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, CCGR1800, Continuity Climate Change, Euro, MSCI ACWI, UK",Hotels & lodging,"Bars, hotels & restaurants",Hospitality,Real estate, IHG LN," Investor, Supply Chain",IHG.L,2020,8527272688,,337000000,2394000000,536000000,-260000000,USD,1626000000,1000000,248000000,5039000000,6888000000,249000000,4217000000,-1849000000
22507,Hana Financial Group,Republic of Korea,,public," Benchmark, Continuity Climate Change, Emerging Markets, Korea, MSCI ACWI",Banks,Financial services,Services,Financial services, 086790 KS, Investor,086790.KS,2020,10058939922000,,4442398000000,10152080000000,10152080000000,2637242000000,KRW,27529815000000,0,99056820000000,460313302000000,74392998000000,99056820000000,74392998000000,31600288000000
22508,Hyundai Glovis Co Ltd,Republic of Korea,,public," Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, Environmental, Korea, MSCI ACWI",Logistics - transport,Intermodal transport & logistics,Transportation services,Transport services, 086280 KS," Investor, Supply Chain",086280.KS,2020,6900000000000,,1229611340870,16519884633100,1290456056580,606201149650,KRW,1401146644000,904010225150,-169115977790,10898704436620,5832335783460,734894247360,3119050604270,5066368653160
22520,Bolloré SA,France,,public," Benchmark, Continuity Climate Change, Euro, Fixed Income, France, MSCI ACWI",Media,"Media, telecommunications & data center services",Services,General, BOL FP," Investor, Supply Chain",BOL.PA,2020,9906394801,,1652800000,16687000000,475300000,425600000,EUR,2219500000,223300000,12734400000,57869000000,31884700000,12957700000,13350000000,25984299999
22528,Organizacion Soriana,Mexico,,public, Latin America,"Supermarkets, food & drugstores",Convenience retail,Retail,General, SORIANAB MM, Investor,SORIANAB.MX,2020,36073799998,,12117000000,157053000000,34099000000,3681000000,MXN,7627000000,0,2304000000,142159000000,74614000000,2304000000,29413000000,67545000000
22534,Vina Concha y Toro S A,Chile,,public," Benchmark, Continuity Climate Change, Latin America",Alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", CONCHA CI, Investor,CONCHA.SN,2020,,,,,,,MXN,,,,,,,,
22536,Petrofac,United Kingdom of Great Britain and Northern Ireland,,public," Benchmark, Continuity Climate Change, UK",Energy services & equipment,Industrial support services,Services,General, PFC LN, Investor,PFC.L,2020,447328728,,246000000,4081000000,279000000,-189000000,USD,684000000,148000000,35000000,4201000000,3761000000,76000000,1113000000,440000000
22539,Yit Oyj,Finland,,public," Continuity Climate Change, Nordic",Residential building construction,Construction,Infrastructure,Construction, YIT FH, Investor,YIT.HE,2020,986000000,,108000000,3069000000,2495000000,-9000000,EUR,419000000,-59000000,318000000,3185000000,2265000000,259000000,1115000000,920000000
22540,Wallenstam AB,Sweden,,public," Continuity Climate Change, Nordic",Real estate owners & developers,Land & property ownership & development,Infrastructure,Real estate, WALLB SS, Investor,WALLB.ST,2020,,,,,,,EUR,,,,,,,,
22564,"TECO Electric & Machinery Co., Ltd.","Taiwan, Greater China",,public," Benchmark, Continuity Climate Change, Environmental",Engines & motors,Powered machinery,Manufacturing,Transport OEMS - EPM, 1504 TT, Investor,1504.TW,2020,53590455800,,6687921000,45823430000,10757348000,3511358000,TWD,20397260000,1394266000,25028114000,105679071000,38053839000,26422380000,17408725000,67625232000
22570,Taishin Financial Holdings,"Taiwan, Greater China",,public," Benchmark, Continuity Climate Change, Emerging Markets, MSCI ACWI",Banks,Financial services,Services,Financial services, 2887 TT, Investor,2887.TW,2020,144604112725,,18637026000,42541842000,42541842000,14493422000,TWD,108551651000,0,637944676000,2196059206000,2009949824000,637944676000,99691991000,186109382000
22588,Simplo Technology Co Ltd,"Taiwan, Greater China",,public, Benchmark,Electronic components,Electrical & electronic equipment,Manufacturing,General, 6121 TT," Investor, Supply Chain",6121.TW,2020,,,,,,,TWD,,,,,,,,
22589,"Shin Zu Shing Co., Ltd.","Taiwan, Greater China",,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General, 3376 TT, Supply Chain,3376.TW,2020,24546335597,,3154407000,15232783000,3654877000,1672971000,TWD,1705591000,6297269000,-6131995000,22410520000,6690477000,165274000,1251483000,15720043000
22591,Powertech Technology Inc,"Taiwan, Greater China",,public," Benchmark, CCGR1800, Continuity Climate Change, MSCI ACWI",Semiconductors,Electrical & electronic equipment,Manufacturing,General, 6239 TT," Investor, Supply Chain",6239.TW,2020,73290095043,,24368868000,76180649000,15028628000,6662262000,TWD,21019812000,632742000,295571000,108746240000,50341601000,928313000,34107844000,58404639000
22598,Phison Electronics Corp,"Taiwan, Greater China",,public," Benchmark, MSCI ACWI",Computer hardware,Electrical & electronic equipment,Manufacturing,General, 8299 TT," Investor, Supply Chain",8299.TW,2020,,,,,,,TWD,,,,,,,,
22603,Everlight Electronics Co Ltd,"Taiwan, Greater China",,public,,Electronic components,Electrical & electronic equipment,Manufacturing,General, 2393 TT, Supply Chain,2393.TW,2020,18710340600,,3447508000,21637035000,5418769000,1236141000,TWD,4186992000,6390529000,-6290351000,30267150000,12328460000,100178000,4490280000,17938690000
22615,D-Link Corp,"Taiwan, Greater China",,public,,Communications equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2020,,,,,,,,,,,,,,,
22616,E.Sun Financial Holding Co,"Taiwan, Greater China",,public," Asia ex-JICK, Benchmark, Continuity Climate Change, Emerging Markets, MSCI ACWI",Banks,Financial services,Services,Financial services, 2884 TT, Investor,2884.TW,2020,305455584119,,23950779000,56265110000,56265110000,18026592000,TWD,175721506000,0,1002413073000,2971744682000,2790144105000,1002413073000,47716373000,181600577000
22631,CP ALL Pcl,Thailand,,public," Asia ex-JICK, Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, MSCI ACWI","Supermarkets, food & drugstores",Convenience retail,Retail,General, CPALL TB, Investor,CPALL.BK,2020,523259750000,,48212038093,525884319399,115004292594,16102416901,THB,40589000000,37000000,85588446410,523354329708,411759299773,85625446410,292968317707,111595029935
22646,Kinsus Interconnect Tech,"Taiwan, Greater China",,public, Benchmark,Electronic components,Electrical & electronic equipment,Manufacturing,General, 3189 TT," Investor, Supply Chain",3189.TW,2020,36421503600,,5611297000,27098474000,5819054000,929443000,TWD,11664932000,2061230000,-1711441000,42783952000,13594393000,349789000,5434784000,29189559000
22659,Cheng Uei Precision Industry,"Taiwan, Greater China",,public,,Electronic equipment,Electrical & electronic equipment,Manufacturing,General, 2392 TT, Supply Chain,2392.TW,2020,22835210400,,6235599000,89552100000,9773427000,1967432000,TWD,10993540000,6407553000,-298835000,82262102000,52178214000,6108718000,24044772000,30083888000
22666,Check Point Software Technologies Ltd,Israel,,public," Benchmark, CCGR1800, FTSE All-World, MSCI ACWI",Software,IT & software development,Services,General, CHKP US," Investor, Supply Chain",CHKP,2020,18221961000,2427,931300000,2064900000,1838400000,846600000,USD,255700000,1432000000,2311900000,5839200000,2373000000,3743900000,0,3466200000
22690,Baidu Inc,China,,public," Benchmark, CCGR1800, China, Emerging Markets, Global 500, MSCI ACWI",Web-based services,Web & marketing services,Services,General, BIDU US, Investor,BIDU,2020,72872880000,24000,14340000000,107074000000,51916000000,22472000000,CNY,35782000000,126402000000,76233000000,332708000000,140865000000,202635000000,82589000000,191843000000
22696,UNIQA Insurance Group AG,Austria,,public, DACH,Insurance,Financial services,Services,Financial services, UQA AV, Investor,UQA,2020,,,,,,,CNY,,,,,,,,
22698,Anta Sports Products Ltd,China,,public," Benchmark, China, Continuity Climate Change, Emerging Markets, MSCI ACWI",Apparel stores,Discretionary retail,Retail,General, 2020 HK, Investor,2020.HK,2020,337091728188,,10557000000,35512000000,20651000000,5162000000,CNY,15323000000,5293000000,4435000000,51867000000,26043000000,9728000000,16943000000,25824000000
22710,Coca-Cola HBC AG,Switzerland,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, Euro, MSCI ACWI, UK",Non-alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco", CCH LN, Investor,CCH.L,2020,8657159053,,967300000,6131800000,2321500000,414900000,EUR,1215800000,92900000,325000000,7573100000,4939800000,417900000,2925500000,2633300000
22714,Valeo Sa,France,,public," Benchmark, CCGR1800, Continuity Climate Change, Environmental, Fixed Income, France, MSCI ACWI",Electrical equipment,Electrical & electronic equipment,Manufacturing,Capital goods, FR FP," Investor, Supply Chain",FR.PA,2020,7755292936,,1058000000,16436000000,1491000000,-1089000000,EUR,2951000000,98000000,718000000,18847000000,14764000000,816000000,6083000000,3982000000
22734,Grupo Financiero Banorte SAB de CV,Mexico,,public," Benchmark, CCGR1800, Continuity Climate Change, Emerging Markets, Latin America, MSCI ACWI",Banks,Financial services,Services,Financial services, GFNORTEO MM, Investor,GFNORTEO.MX,2020,313441561956,,42844000000,143655000000,143655000000,30508000000,MXN,109306000000,0,356215000000,1787904000000,140100000000,356215000000,140100000000,225104000000
22735,"B3 S.A. - Brasil, Bolsa, Balcao",Brazil,,public," Benchmark, Brazil, Continuity Climate Change, Emerging Markets, MSCI ACWI",Other financial,Specialized professional services,Services,General, B3SA3 BZ, Investor,B3SA3.SA,2020,109384834595,,6568796000,8103517000,6792228000,4152304000,BRL,1438420000,14003987000,-11570443000,46332783000,21811359000,2433544000,7764905000,24521424000
