Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
72014,Pixon Technologies Corp.,"Taiwan, Greater China",,public,,Other containers & packaging,Light manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
72059,COMERCIAL BAEZ SA CV,Mexico,,public,,"Dealers, wholesalers & distributors","Trading, wholesale, distribution, rental & leasing",Retail,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
72064,CORPORACION IMPRESORA SA CV,Mexico,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
72110,FARMACEUTICA RACEL SA CV,Mexico,,public,,Personal care & household products,Chemicals,Materials,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
72122,INDUSTRIAS TAMER SA DE CV,Mexico,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
72124,INDUSTRIAS SALCOM SA CV,Mexico,,public,,Personal care & household products,Chemicals,Materials,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
72135,JUGUETES FAMOSA SA DE CV,Mexico,,public,,Toys & games,Leisure & home manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
72137,LA VISTA ALIMENTOS SA CV,Mexico,,public,,"Fruit, nut & vegetable processing",Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
72142,LABORATORIOS KENER SA DE CV,Mexico,,public,,Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
72147,LANDSTEINER SCIENTIFIC SA CV,Mexico,,public,,Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
72153,MEGASPORTS SA CV,Mexico,,public,,Cement,Cement & concrete,Materials,Cement,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
72159,LA HEREDERA HOME TEXTILES SACV,Mexico,,public,,Textiles,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
72428,Banks DIH - Guyana,Guyana,,public,,Alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
72430,FAFEM HAULAGE NIGERIA LTD,Nigeria,,public,,Logistics - 3rd party,Intermodal transport & logistics,Transportation services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
72477,ADS SEGURANCA PRIVADA LTDA,Brazil,,public,,Commercial services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
72664,TECNOTONER CARTUCHOS PARA IMPRESSORAS LTDA,Brazil,,public,,Electronic equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
72680,AUTOMIND AUTOMACAO INDUSTRIAL LTDA,Brazil,,public,,Industrial services,Industrial support services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
72841,SHOWA CORPORATION,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS, 7274 JP, Supply Chain,7274.T,2018,,,,,,,JPY,,,,,,,,
72914,Västra Götaland County (Corporate),Sweden,,public, Self selected companies climate change,Health care services,Other services,Services,General,, Investor,unknown,2018,,,,,,,,,,,,,,,
73273,"CHANGSHU LEAGUE CHEMICAL CO., LTD",China,,public, Self selected companies climate change,Specialty chemicals,Chemicals,Materials,Chemicals,, Investor,unknown,2018,,,,,,,,,,,,,,,
73286,Grupo Antilhas,Brazil,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
73316,KAYSERİ ULAŞIM A.Ş.,Turkey,,public, Self selected companies climate change,Passenger rail,Rail transport,Transportation services,Transport services, 1837239D TI, Investor,1837239D.IS,2018,,,,,,,JPY,,,,,,,,
73347,PRIDA,Mexico,,public,,Logistics - 3rd party,Intermodal transport & logistics,Transportation services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
73350,Chemical & Schutz,Mexico,,public,,Specialty chemicals,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
73380,SUZHOU TIANYE COMMERCIAL,China,,public,,Industrial machinery,Powered machinery,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
73381,"KUNSHAN MEI-HE MACHINERY CO., LTD.",China,,public,,Accessories,Leisure & home manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
73382,WEIHAI MAXPOWER ADVANCED,China,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
73385,"CHANGZHOU HUADA KEJIE OPTO-ELECTRO INSTRUMENT CO., LTD",China,,public,,Homeware,Leisure & home manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
73393,IMPAK LUGGAGE LLC,China,,public,,Textiles,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
73395,REXON INDUSTRIAL CORPORATION LTD.,"Taiwan, Greater China",Partner - BCSD Taiwan,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General, 1515 TT, Supply Chain,1515.TW,2018,12935262769,,744248000,6185512000,1234074000,398728000,TWD,1396507000,407753000,-243646000,7010098000,4460540000,164107000,1549896000,2549558000
73397,"Green Guard Industy Co., Ltd.",China,,public,,Iron & steel,"Metal smelting, refining & forming",Materials,Steel,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
73398,"SKT ELECTRIC MACHINE CO.,LTD.",China,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
73401,"ZHANGZHOU EASTERN INTELLIGENT METER CO., LTD",China,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
73406,ZHEJIANG PRULDE ELECTRIC APPLIANCE CO. LTD,China,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
73407,"SUZHOU BENTENG SCIENCE AND TECHNOLOGY CO.,LTD.",China,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
73408,"KANGPING TECHNOLOGY (SUZHOU) CO., LTD.",China,,public,,Electrical equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
73409,"NINGBO JINLONG ELECTRIC APPLIANCE CO., LTD.",China,,public,,Electronic components,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
73480,"TBM Co., Ltd.",Japan,,public, Self selected companies climate change,Homeware,Leisure & home manufacturing,Manufacturing,General, 1556417D JP, Investor,1556417D.T,2018,,,,,,,TWD,,,,,,,,
73490,"Albertsons Companies, Inc.",United States of America,,public, Self selected companies climate change,"Supermarkets, food & drugstores",Convenience retail,Retail,General, ACI US, Investor,ACI,2018,,275000,2534800000,60534500000,16894600000,131100000,USD,926100000,0,-561400000,20776600000,19325900000,-561400000,10586400000,1450700000
73608,"GLOBAL ENGINEERING Co., Ltd.",Japan,,public, Self selected companies climate change,Electricity networks,Energy utility networks,Infrastructure,Electric utilities, 1783974D JP, Investor,1783974D.T,2018,,,,,,,USD,,,,,,,,
73894,"DuPont de Nemours, Inc.",United States of America,,public,,Other base chemicals,Chemicals,Materials,Chemicals,," Investor, Supply Chain",unknown,2018,,,,,,,,,,,,,,,
73924,First Abu Dhabi Bank PJSC,United Arab Emirates,,public," Emerging Markets, Global 500",Banks,Financial services,Services,General, FAB UH," Investor, Supply Chain",FAB,2018,59573889,,,,,,USD,,,,,,,,
73944,Essity,Sweden,,public," Euro, FTSE All-World, Nordic",Personal care & household products,Chemicals,Materials,General, ESSITYA SS," Investor, Supply Chain",ESSITYA.ST,2018,,,,,,,USD,,,,,,,,
73955,GlobalWafers Co. Ltd,"Taiwan, Greater China",,public, Benchmark,Semiconductors,Electrical & electronic equipment,Manufacturing,General, 6488 TT," Investor, Supply Chain",6488.TW,2018,,,,,,,USD,,,,,,,,
74082,Postal Savings Bank Of China (H),China,,public," Emerging Markets, Global 500",Banks,Financial services,Services,General, 1658 HK, Investor,1658.HK,2018,334656270620,,184069000000,188233000000,188233000000,52311000000,CNY,1628908000000,0,3394653000000,9516211000000,9040898000000,3394653000000,76154000000,475313000000
74102,Munters Group Ab,Sweden,,public, Nordic,Electrical equipment,Electrical & electronic equipment,Manufacturing,General, MTRS SS, Investor,MTRS.ST,2018,6192447268,,749000000,7122000000,2272000000,-105000000,SEK,404000000,0,11000000,9268000000,5553000000,11000000,3013000000,3715000000
74136,Galenica,Switzerland,,public, DACH,"Dealers, wholesalers & distributors","Trading, wholesale, distribution, rental & leasing",Retail,General, GALE SW, Investor,GALE.SW,2018,2133740268,,141206000,3171342000,303170000,147546000,CHF,104970000,0,27281000,1860088000,926489000,27281000,410584000,933599000
74137,Metro AG,Germany,,public,,Food & beverage wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,"Food, beverage & tobacco", B4B GR, Investor,B4B.DE,2018,4805161295,,1238000000,29476000000,4994000000,344000000,EUR,1298000000,234000000,39000000,15242000000,12112000000,273000000,4010000000,3130000000
74150,Win Semiconductors Corp,"Taiwan, Greater China",,public, Emerging Markets,Semiconductors,Electrical & electronic equipment,Manufacturing,General, 3105 TT, Investor,3105.TW,2018,,,,,,,EUR,,,,,,,,
74155,Muangthai Capital PCL,Thailand,,public, Emerging Markets,Banks,Financial services,Services,General, MTC TB, Investor,MTC.BK,2018,104549497290,,5944965572,9313405304,9313405304,3713385467,THB,881164000,0,0,49146109374,36847041157,0,35504703668,12299068217
826543,FOILS PACK INDUSTRIA E COMERCIO DE,Brazil,,public,,Metal containers & packaging,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
826598,BRASPOR GRAFICA E EDITORA LTDA,Brazil,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
826704,BRASERVICE CONSTRUCOES E MONTAGENS,Brazil,,public,,Industrial services,Industrial support services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
826814,SHANGHAI YOUNG SUN PRINTING CO LTD,China,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
826825,DE MELLE,Belgium,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827021,Lumson SPA,Italy,,public,,Other containers & packaging,Light manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827033,HsinTay-LIZHE,China,,public,,Personal care & household products,Chemicals,Materials,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827037,KUN SHAN RIHUI,China,,public,,Paper products,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827151,aXantis AG,Germany,,public,,Other professional services,Specialized professional services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827215,CORCHOMEX SA DE CV,Mexico,,public,,Other containers & packaging,Light manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827222,DABOL NIGERIA LTD,Nigeria,,public,,Grain & corn milling,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827233,Industria Licorera de Caldas,Colombia,,public,,Alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827295,Asahi Tec Corporation,Japan,,public,,Aluminium refining,"Metal smelting, refining & forming",Materials,Metals & mining,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827325,"Mizushima Kiko Co.,Ltd.",Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827445,Baycom Opto-Electronics Technology Company,"Taiwan, Greater China",,public,,Servers & data centers,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827457,Evertop Wire Cable Corp,"Taiwan, Greater China",,public,,Communications equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827485,F.I.S.E.M. SRL,Italy,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827491,FARPLAS OTOMOTİV A.Ş.,Turkey,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827525,"T.RAD Co., Ltd.",Japan,CDP Japan,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS, 7236 JP, Supply Chain,7236.T,2018,18337536000,,12156000000,136125000000,15823000000,1735000000,JPY,13894000000,399000000,8587000000,92929000000,46762000000,7668000000,17620000000,46167000000
827535,TKG OTOMOTİV SAN. VE TİC. A.Ş.,Turkey,,public,,Metal processing,"Metal smelting, refining & forming",Materials,Metals & mining,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827542,TPR Europe GmbH,Germany,,public,,Metal processing,"Metal smelting, refining & forming",Materials,Metals & mining,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827635,READY TECH COMPANY LIMITED,China,,public,,Communications equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827649,"BELLIS STEEL COMPANY, INC.",United States of America,,public,,Other non-wood building materials,Other materials,Materials,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827863,REDENTOR ENGENHARIA LTDA,Brazil,,public,,Engineering services,Specialized professional services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827906,"LACIS COMÉRCIO DE PROGRAMAS, SERVIÇOS, IMPORTAÇÃO E EXPORTAÇÃO LTDA.",Brazil,,public,,Other professional services,Specialized professional services,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827921,E-SALES SOLUÇÕES DE INTEGRAÇÃO,Brazil,,public,,Telecommunications services,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827960,INSTITUTO NEGOCIOS PUBLICOS DO BRASIL,Brazil,,public,,Non-residential building construction,Construction,Infrastructure,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827966,PARAMITA TECNOLOGIA CONSULTORIA FINANCEIRA,Brazil,,public,,Software,IT & software development,Services,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
827983,F & G CONSTRUCTION,United States of America,,public,,Gas utilities,Energy utility networks,Infrastructure,Oil & gas,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
828014,"MARUSAN ELECTRONICS CO.,LTD.",Japan,,public,,Electronic components,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
828054,"ASAHI DENSO CO., LTD.",Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
828078,Keihin metal,Japan,,public,,Aluminium refining,"Metal smelting, refining & forming",Materials,Metals & mining,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
828083,Goshi Giken,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
828087,SAKURAI GIKEN KOUGYO,Japan,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
828088,Sanyoseisakusho,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
828093,"Daido Kogyo Co.,Ltd.",Japan,,public,,Engines & motors,Powered machinery,Manufacturing,Transport OEMS - EPM, 6373 JP, Supply Chain,6373.T,2018,9426833000,,4403000000,47543000000,8707000000,844000000,JPY,7655000000,-617000000,13305000000,61262000000,31463000000,12688000000,17745000000,29799000000
828098,Tanaka Seimitsu,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
828110,TRIX,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
828111,Nissin Kogyo,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
828112,"Tokyo Printing Ink Mfg. Co., Ltd.",Japan,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
828119,Nissen Chemitec Corporation,Japan,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
828127,Marujun,Japan,,public,,Metal processing,"Metal smelting, refining & forming",Materials,Metals & mining,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
828134,Honda Lock,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
828137,Masuda Manufacturing,Japan,,public,,Automobiles,Transportation equipment,Manufacturing,Transport OEMS,, Supply Chain,unknown,2018,,,,,,,,,,,,,,,
